ncdeq_id,id_gee,code,name,area_sq_km,year_cor,lon,lat,type,boundary,wang_id,county,facility_name,combined_owner,regulated_operation,permit_type,regulated_activity,allowable_count,number_of_lagoons,issued_date,effective_date,expiration_date,admin_region,location_lat_num,location_long_num,address_1,address_2,city,state,zip,min_sprayable_acres,max_sprayable_acres
AWS310429,X1103,30300,Cape Fear,23847.16,1993,-77.68798238,34.81006483,hydrology,HUC6,031_H_719,duplin,Vida Loco,Janet Sterling,Swine,Swine State COC,Swine - Wean to Feeder,3552,1,10/1/14,10/1/14,9/30/19,Wilmington,34.810109,-77.68757,218 Charles Wood Rd,NA,Chinquapin,NC,28521,8.820460871731008,16.75055638987543
AWS310429,X1103,NA,DUPLIN,2121.894909,1993,-77.68798238,34.81006483,county,county,031_H_719,duplin,Vida Loco,Janet Sterling,Swine,Swine State COC,Swine - Wean to Feeder,3552,1,10/1/14,10/1/14,9/30/19,Wilmington,34.810109,-77.68757,218 Charles Wood Rd,NA,Chinquapin,NC,28521,8.820460871731008,16.75055638987543
AWS310429,X1103,30300070402,Back Swamp,94.54,1993,-77.68798238,34.81006483,hydrology,HUC12,031_H_719,duplin,Vida Loco,Janet Sterling,Swine,Swine State COC,Swine - Wean to Feeder,3552,1,10/1/14,10/1/14,9/30/19,Wilmington,34.810109,-77.68757,218 Charles Wood Rd,NA,Chinquapin,NC,28521,8.820460871731008,16.75055638987543
AWS310431,X733,30300,Cape Fear,23847.16,1986,-77.93186241,34.98510884,hydrology,HUC6,031_H_390,duplin,"D and B Nursery, Site # 1",Ronald Brown,Swine,Swine State COC,Swine - Wean to Feeder,1776,1,10/1/14,10/1/14,9/30/19,Wilmington,34.9856,-77.9328,546 N NC Hwy 11 And 903,NA,Kenansville,NC,28349,4.410230435865504,8.375278194937716
AWS310431,X733,NA,DUPLIN,2121.894909,1986,-77.93186241,34.98510884,county,county,031_H_390,duplin,"D and B Nursery, Site # 1",Ronald Brown,Swine,Swine State COC,Swine - Wean to Feeder,1776,1,10/1/14,10/1/14,9/30/19,Wilmington,34.9856,-77.9328,546 N NC Hwy 11 And 903,NA,Kenansville,NC,28349,4.410230435865504,8.375278194937716
AWS310431,X733,30300070301,Grove Creek,100.49,1986,-77.93186241,34.98510884,hydrology,HUC12,031_H_390,duplin,"D and B Nursery, Site # 1",Ronald Brown,Swine,Swine State COC,Swine - Wean to Feeder,1776,1,10/1/14,10/1/14,9/30/19,Wilmington,34.9856,-77.9328,546 N NC Hwy 11 And 903,NA,Kenansville,NC,28349,4.410230435865504,8.375278194937716
AWS310432,X879,NA,DUPLIN,2121.894909,1995,-78.0119034,34.90081438,county,county,031_H_619,duplin,Elder Creek Farm,James Stroud,Swine,Swine State COC,Swine - Wean to Feeder,3120,1,10/1/14,10/1/14,9/30/19,Wilmington,34.9008,-78.0125,615 JB Stroud Rd,NA,Magnolia,NC,28453,7.74770211706102,14.713326558674364
AWS310432,X879,30300,Cape Fear,23847.16,1995,-78.0119034,34.90081438,hydrology,HUC6,031_H_619,duplin,Elder Creek Farm,James Stroud,Swine,Swine State COC,Swine - Wean to Feeder,3120,1,10/1/14,10/1/14,9/30/19,Wilmington,34.9008,-78.0125,615 JB Stroud Rd,NA,Magnolia,NC,28453,7.74770211706102,14.713326558674364
AWS310432,X879,30300070305,Maxwell Creek-Stocking Head Creek,90.46,1995,-78.0119034,34.90081438,hydrology,HUC12,031_H_619,duplin,Elder Creek Farm,James Stroud,Swine,Swine State COC,Swine - Wean to Feeder,3120,1,10/1/14,10/1/14,9/30/19,Wilmington,34.9008,-78.0125,615 JB Stroud Rd,NA,Magnolia,NC,28453,7.74770211706102,14.713326558674364
AWS310434,X773,30300070303,Lower Limestone Creek,70.17,1997,-77.77410929,34.99264498,hydrology,HUC12,031_H_277,duplin,Quinn Farm,Jonathan Quinn,Swine,Swine State COC,Swine - Feeder to Finish,1760,1,10/1/14,10/1/14,9/30/19,Wilmington,34.9922,-77.7836,346 Kennedy Ln,NA,Pink Hill,NC,28572,21.211791780821915,40.282397883958254
AWS310434,X773,NA,DUPLIN,2121.894909,1997,-77.77410929,34.99264498,county,county,031_H_277,duplin,Quinn Farm,Jonathan Quinn,Swine,Swine State COC,Swine - Feeder to Finish,1760,1,10/1/14,10/1/14,9/30/19,Wilmington,34.9922,-77.7836,346 Kennedy Ln,NA,Pink Hill,NC,28572,21.211791780821915,40.282397883958254
AWS310434,X773,30300,Cape Fear,23847.16,1997,-77.77410929,34.99264498,hydrology,HUC6,031_H_277,duplin,Quinn Farm,Jonathan Quinn,Swine,Swine State COC,Swine - Feeder to Finish,1760,1,10/1/14,10/1/14,9/30/19,Wilmington,34.9922,-77.7836,346 Kennedy Ln,NA,Pink Hill,NC,28572,21.211791780821915,40.282397883958254
AWS310435,X753,30300,Cape Fear,23847.16,1993,-77.90422603,34.98835976,hydrology,HUC6,031_H_367,duplin,BGH Farm - Louis Howard # 2,Louis Howard,Swine,Swine State COC,Swine - Feeder to Finish,1760,1,10/1/14,10/1/14,9/30/19,Wilmington,34.9894,-77.905,400 Sarecta Rd,NA,Kenansville,NC,28349,21.211791780821915,40.282397883958254
AWS310435,X753,30300070301,Grove Creek,100.49,1993,-77.90422603,34.98835976,hydrology,HUC12,031_H_367,duplin,BGH Farm - Louis Howard # 2,Louis Howard,Swine,Swine State COC,Swine - Feeder to Finish,1760,1,10/1/14,10/1/14,9/30/19,Wilmington,34.9894,-77.905,400 Sarecta Rd,NA,Kenansville,NC,28349,21.211791780821915,40.282397883958254
AWS310435,X753,NA,DUPLIN,2121.894909,1993,-77.90422603,34.98835976,county,county,031_H_367,duplin,BGH Farm - Louis Howard # 2,Louis Howard,Swine,Swine State COC,Swine - Feeder to Finish,1760,1,10/1/14,10/1/14,9/30/19,Wilmington,34.9894,-77.905,400 Sarecta Rd,NA,Kenansville,NC,28349,21.211791780821915,40.282397883958254
AWS310436,X1215,NA,DUPLIN,2121.894909,1993,-77.86511609,35.13033948,county,county,031_H_053,duplin,JJ's Hog Farm 1-4,Jimmy Jones,Swine,Swine State COC,Swine - Feeder to Finish,3520,2,10/1/14,10/1/14,9/30/19,Wilmington,35.1297,-77.8661,2275 Garner Chapel Rd,NA,Mount Olive,NC,28365,42.42358356164383,80.56479576791651
AWS310436,X1226,30300070204,Mathews Creek-Northeast Cape Fear River,94.84,1994,-77.86552453,35.12952763,hydrology,HUC12,031_H_053,duplin,JJ's Hog Farm 1-4,Jimmy Jones,Swine,Swine State COC,Swine - Feeder to Finish,3520,2,10/1/14,10/1/14,9/30/19,Wilmington,35.1297,-77.8661,2275 Garner Chapel Rd,NA,Mount Olive,NC,28365,42.42358356164383,80.56479576791651
AWS310436,X1226,30300,Cape Fear,23847.16,1994,-77.86552453,35.12952763,hydrology,HUC6,031_H_053,duplin,JJ's Hog Farm 1-4,Jimmy Jones,Swine,Swine State COC,Swine - Feeder to Finish,3520,2,10/1/14,10/1/14,9/30/19,Wilmington,35.1297,-77.8661,2275 Garner Chapel Rd,NA,Mount Olive,NC,28365,42.42358356164383,80.56479576791651
AWS310436,X1215,30300,Cape Fear,23847.16,1993,-77.86511609,35.13033948,hydrology,HUC6,031_H_053,duplin,JJ's Hog Farm 1-4,Jimmy Jones,Swine,Swine State COC,Swine - Feeder to Finish,3520,2,10/1/14,10/1/14,9/30/19,Wilmington,35.1297,-77.8661,2275 Garner Chapel Rd,NA,Mount Olive,NC,28365,42.42358356164383,80.56479576791651
AWS310436,X1226,NA,DUPLIN,2121.894909,1994,-77.86552453,35.12952763,county,county,031_H_053,duplin,JJ's Hog Farm 1-4,Jimmy Jones,Swine,Swine State COC,Swine - Feeder to Finish,3520,2,10/1/14,10/1/14,9/30/19,Wilmington,35.1297,-77.8661,2275 Garner Chapel Rd,NA,Mount Olive,NC,28365,42.42358356164383,80.56479576791651
AWS310436,X1215,30300070204,Mathews Creek-Northeast Cape Fear River,94.84,1993,-77.86511609,35.13033948,hydrology,HUC12,031_H_053,duplin,JJ's Hog Farm 1-4,Jimmy Jones,Swine,Swine State COC,Swine - Feeder to Finish,3520,2,10/1/14,10/1/14,9/30/19,Wilmington,35.1297,-77.8661,2275 Garner Chapel Rd,NA,Mount Olive,NC,28365,42.42358356164383,80.56479576791651
AWS310437,X960,30300,Cape Fear,23847.16,1994,-77.70177933,34.85393834,hydrology,HUC6,031_H_584,duplin,Justin Edwards Farm,Justin Edwards,Swine,Swine State COC,Swine - Feeder to Finish,1760,1,12/29/17,12/29/17,9/30/19,Wilmington,34.8542,-77.7008,193 Southerland Ln,NA,Chinquapin,NC,28521,21.211791780821915,40.282397883958254
AWS310437,X960,NA,DUPLIN,2121.894909,1994,-77.70177933,34.85393834,county,county,031_H_584,duplin,Justin Edwards Farm,Justin Edwards,Swine,Swine State COC,Swine - Feeder to Finish,1760,1,12/29/17,12/29/17,9/30/19,Wilmington,34.8542,-77.7008,193 Southerland Ln,NA,Chinquapin,NC,28521,21.211791780821915,40.282397883958254
AWS310437,X960,30300070306,Muddy Creek,124.32,1994,-77.70177933,34.85393834,hydrology,HUC12,031_H_584,duplin,Justin Edwards Farm,Justin Edwards,Swine,Swine State COC,Swine - Feeder to Finish,1760,1,12/29/17,12/29/17,9/30/19,Wilmington,34.8542,-77.7008,193 Southerland Ln,NA,Chinquapin,NC,28521,21.211791780821915,40.282397883958254
AWS310438,X690,NA,DUPLIN,2121.894909,1986,-78.12591317,35.01247763,county,county,031_H_380,duplin,Bill Costin 1-4,William Costin,Swine,Swine State COC,Swine - Feeder to Finish,3040,2,10/1/14,10/1/14,9/30/19,Wilmington,35.0122,-78.1286,251 Blackmore Rd,NA,Warsaw,NC,28398,36.63854943960149,69.57868725410971
AWS310438,X689,30300060504,Turkey Creek-Six Runs Creek,72.22,1995,-78.12755388,35.0128537,hydrology,HUC12,031_H_380,duplin,Bill Costin 1-4,William Costin,Swine,Swine State COC,Swine - Feeder to Finish,3040,2,10/1/14,10/1/14,9/30/19,Wilmington,35.0122,-78.1286,251 Blackmore Rd,NA,Warsaw,NC,28398,36.63854943960149,69.57868725410971
AWS310438,X690,30300060504,Turkey Creek-Six Runs Creek,72.22,1986,-78.12591317,35.01247763,hydrology,HUC12,031_H_380,duplin,Bill Costin 1-4,William Costin,Swine,Swine State COC,Swine - Feeder to Finish,3040,2,10/1/14,10/1/14,9/30/19,Wilmington,35.0122,-78.1286,251 Blackmore Rd,NA,Warsaw,NC,28398,36.63854943960149,69.57868725410971
AWS310438,X689,30300,Cape Fear,23847.16,1995,-78.12755388,35.0128537,hydrology,HUC6,031_H_380,duplin,Bill Costin 1-4,William Costin,Swine,Swine State COC,Swine - Feeder to Finish,3040,2,10/1/14,10/1/14,9/30/19,Wilmington,35.0122,-78.1286,251 Blackmore Rd,NA,Warsaw,NC,28398,36.63854943960149,69.57868725410971
AWS310438,X689,NA,DUPLIN,2121.894909,1995,-78.12755388,35.0128537,county,county,031_H_380,duplin,Bill Costin 1-4,William Costin,Swine,Swine State COC,Swine - Feeder to Finish,3040,2,10/1/14,10/1/14,9/30/19,Wilmington,35.0122,-78.1286,251 Blackmore Rd,NA,Warsaw,NC,28398,36.63854943960149,69.57868725410971
AWS310438,X690,30300,Cape Fear,23847.16,1986,-78.12591317,35.01247763,hydrology,HUC6,031_H_380,duplin,Bill Costin 1-4,William Costin,Swine,Swine State COC,Swine - Feeder to Finish,3040,2,10/1/14,10/1/14,9/30/19,Wilmington,35.0122,-78.1286,251 Blackmore Rd,NA,Warsaw,NC,28398,36.63854943960149,69.57868725410971
AWS310439,X1176,30300070404,Island Creek,77.31,1986,-77.94125597,34.78460347,hydrology,HUC12,031_H_816,duplin,Scott Rivenbark Farm,Scott Rivenbark,Swine,Swine State COC,Swine - Feeder to Finish,1860,1,10/1/14,10/1/14,9/30/19,Wilmington,34.7844,-77.9417,281 Jack Dail Rd,NA,Wallace,NC,28466,22.41700722291407,42.57117049100133
AWS310439,X1176,30300,Cape Fear,23847.16,1986,-77.94125597,34.78460347,hydrology,HUC6,031_H_816,duplin,Scott Rivenbark Farm,Scott Rivenbark,Swine,Swine State COC,Swine - Feeder to Finish,1860,1,10/1/14,10/1/14,9/30/19,Wilmington,34.7844,-77.9417,281 Jack Dail Rd,NA,Wallace,NC,28466,22.41700722291407,42.57117049100133
AWS310439,X1176,NA,DUPLIN,2121.894909,1986,-77.94125597,34.78460347,county,county,031_H_816,duplin,Scott Rivenbark Farm,Scott Rivenbark,Swine,Swine State COC,Swine - Feeder to Finish,1860,1,10/1/14,10/1/14,9/30/19,Wilmington,34.7844,-77.9417,281 Jack Dail Rd,NA,Wallace,NC,28466,22.41700722291407,42.57117049100133
AWS310440,X617,30300,Cape Fear,23847.16,1986,-77.84482154,35.06527986,hydrology,HUC6,031_H_162,duplin,Mike Wallace Farm,Michael Wallace,Swine,Swine State COC,Swine - Feeder to Finish,1700,1,10/1/14,10/1/14,9/30/19,Wilmington,35.065522,-77.845355,398 Woodland Church Rd,NA,Albertson,NC,28508,20.488662515566624,38.9091343197324
AWS310440,X617,30300070204,Mathews Creek-Northeast Cape Fear River,94.84,1986,-77.84482154,35.06527986,hydrology,HUC12,031_H_162,duplin,Mike Wallace Farm,Michael Wallace,Swine,Swine State COC,Swine - Feeder to Finish,1700,1,10/1/14,10/1/14,9/30/19,Wilmington,35.065522,-77.845355,398 Woodland Church Rd,NA,Albertson,NC,28508,20.488662515566624,38.9091343197324
AWS310440,X617,NA,DUPLIN,2121.894909,1986,-77.84482154,35.06527986,county,county,031_H_162,duplin,Mike Wallace Farm,Michael Wallace,Swine,Swine State COC,Swine - Feeder to Finish,1700,1,10/1/14,10/1/14,9/30/19,Wilmington,35.065522,-77.845355,398 Woodland Church Rd,NA,Albertson,NC,28508,20.488662515566624,38.9091343197324
AWS310442,X477,30300,Cape Fear,23847.16,1997,-77.8848227,35.10116355,hydrology,HUC6,NA,duplin,Kornegay Farms,Kornegay Farms Inc,Swine,Swine State COC,Swine - Wean to Finish,4686,1,4/10/15,4/10/15,9/30/19,Wilmington,35.1014,-77.8856,376-AB Scotts Store Rd,NA,Mount Olive,NC,28365,47.276896438356154,89.7815126947639
AWS310442,X477,NA,DUPLIN,2121.894909,1997,-77.8848227,35.10116355,county,county,NA,duplin,Kornegay Farms,Kornegay Farms Inc,Swine,Swine State COC,Swine - Wean to Finish,4686,1,4/10/15,4/10/15,9/30/19,Wilmington,35.1014,-77.8856,376-AB Scotts Store Rd,NA,Mount Olive,NC,28365,47.276896438356154,89.7815126947639
AWS310442,X477,30300070204,Mathews Creek-Northeast Cape Fear River,94.84,1997,-77.8848227,35.10116355,hydrology,HUC12,NA,duplin,Kornegay Farms,Kornegay Farms Inc,Swine,Swine State COC,Swine - Wean to Finish,4686,1,4/10/15,4/10/15,9/30/19,Wilmington,35.1014,-77.8856,376-AB Scotts Store Rd,NA,Mount Olive,NC,28365,47.276896438356154,89.7815126947639
AWS310443,X801,30300070302,Upper Limestone Creek,83.71,1993,-77.73051458,34.96640046,hydrology,HUC12,031_H_345,duplin,Piggy Bank Farm,Nicholas Houston,Swine,Swine State COC,Swine - Feeder to Finish,1600,1,10/1/14,10/1/14,9/30/19,Wilmington,34.9664,-77.7311,300 Westons Wood Rd,NA,Pink Hill,NC,28572,19.28344707347447,36.62036171268932
AWS310443,X801,30300,Cape Fear,23847.16,1993,-77.73051458,34.96640046,hydrology,HUC6,031_H_345,duplin,Piggy Bank Farm,Nicholas Houston,Swine,Swine State COC,Swine - Feeder to Finish,1600,1,10/1/14,10/1/14,9/30/19,Wilmington,34.9664,-77.7311,300 Westons Wood Rd,NA,Pink Hill,NC,28572,19.28344707347447,36.62036171268932
AWS310443,X801,NA,DUPLIN,2121.894909,1993,-77.73051458,34.96640046,county,county,031_H_345,duplin,Piggy Bank Farm,Nicholas Houston,Swine,Swine State COC,Swine - Feeder to Finish,1600,1,10/1/14,10/1/14,9/30/19,Wilmington,34.9664,-77.7311,300 Westons Wood Rd,NA,Pink Hill,NC,28572,19.28344707347447,36.62036171268932
AWS310444,X1057,30300070305,Maxwell Creek-Stocking Head Creek,90.46,1994,-77.9069859,34.8564218,hydrology,HUC12,031_H_649,duplin,Kevin Bostic Farm sites 1&2,Kevin Bostic,Swine,Swine State COC,Swine - Wean to Feeder,3200,2,10/1/14,10/1/14,9/30/19,Wilmington,34.859523,-77.894099,399 John Stanley Bostic Rd,NA,Rose Hill,NC,28458,7.946361145703611,15.09059134223012
AWS310444,X1057,NA,DUPLIN,2121.894909,1994,-77.9069859,34.8564218,county,county,031_H_649,duplin,Kevin Bostic Farm sites 1&2,Kevin Bostic,Swine,Swine State COC,Swine - Wean to Feeder,3200,2,10/1/14,10/1/14,9/30/19,Wilmington,34.859523,-77.894099,399 John Stanley Bostic Rd,NA,Rose Hill,NC,28458,7.946361145703611,15.09059134223012
AWS310444,X1056,NA,DUPLIN,2121.894909,1995,-77.90754651,34.85890129,county,county,031_H_650,duplin,Kevin Bostic Farm sites 1&2,Kevin Bostic,Swine,Swine State COC,Swine - Wean to Feeder,3200,2,10/1/14,10/1/14,9/30/19,Wilmington,34.859523,-77.894099,399 John Stanley Bostic Rd,NA,Rose Hill,NC,28458,7.946361145703611,15.09059134223012
AWS310444,X1056,30300070305,Maxwell Creek-Stocking Head Creek,90.46,1995,-77.90754651,34.85890129,hydrology,HUC12,031_H_650,duplin,Kevin Bostic Farm sites 1&2,Kevin Bostic,Swine,Swine State COC,Swine - Wean to Feeder,3200,2,10/1/14,10/1/14,9/30/19,Wilmington,34.859523,-77.894099,399 John Stanley Bostic Rd,NA,Rose Hill,NC,28458,7.946361145703611,15.09059134223012
AWS310444,X1056,30300,Cape Fear,23847.16,1995,-77.90754651,34.85890129,hydrology,HUC6,031_H_650,duplin,Kevin Bostic Farm sites 1&2,Kevin Bostic,Swine,Swine State COC,Swine - Wean to Feeder,3200,2,10/1/14,10/1/14,9/30/19,Wilmington,34.859523,-77.894099,399 John Stanley Bostic Rd,NA,Rose Hill,NC,28458,7.946361145703611,15.09059134223012
AWS310444,X1057,30300,Cape Fear,23847.16,1994,-77.9069859,34.8564218,hydrology,HUC6,031_H_649,duplin,Kevin Bostic Farm sites 1&2,Kevin Bostic,Swine,Swine State COC,Swine - Wean to Feeder,3200,2,10/1/14,10/1/14,9/30/19,Wilmington,34.859523,-77.894099,399 John Stanley Bostic Rd,NA,Rose Hill,NC,28458,7.946361145703611,15.09059134223012
AWS310447,X630,30300070104,Middle Goshen Swamp,139.51,1986,-78.03897507,35.14732424,hydrology,HUC12,031_H_065,duplin,S & S Farm 3,Steve Grady,Swine,Swine State COC,Swine - Feeder to Finish,1240,2,6/10/15,6/10/15,9/30/19,Wilmington,35.1478,-78.0372,619 Norwood Ezzell Rd,NA,Mount Olive,NC,28365,14.944671481942716,28.38078032733423
AWS310447,X641,30300070104,Middle Goshen Swamp,139.51,1986,-78.03936081,35.14762129,hydrology,HUC12,031_H_065,duplin,S & S Farm 3,Steve Grady,Swine,Swine State COC,Swine - Feeder to Finish,1240,2,6/10/15,6/10/15,9/30/19,Wilmington,35.1478,-78.0372,619 Norwood Ezzell Rd,NA,Mount Olive,NC,28365,14.944671481942716,28.38078032733423
AWS310447,X630,30300,Cape Fear,23847.16,1986,-78.03897507,35.14732424,hydrology,HUC6,031_H_065,duplin,S & S Farm 3,Steve Grady,Swine,Swine State COC,Swine - Feeder to Finish,1240,2,6/10/15,6/10/15,9/30/19,Wilmington,35.1478,-78.0372,619 Norwood Ezzell Rd,NA,Mount Olive,NC,28365,14.944671481942716,28.38078032733423
AWS310447,X641,NA,DUPLIN,2121.894909,1986,-78.03936081,35.14762129,county,county,031_H_065,duplin,S & S Farm 3,Steve Grady,Swine,Swine State COC,Swine - Feeder to Finish,1240,2,6/10/15,6/10/15,9/30/19,Wilmington,35.1478,-78.0372,619 Norwood Ezzell Rd,NA,Mount Olive,NC,28365,14.944671481942716,28.38078032733423
AWS310447,X630,NA,DUPLIN,2121.894909,1986,-78.03897507,35.14732424,county,county,031_H_065,duplin,S & S Farm 3,Steve Grady,Swine,Swine State COC,Swine - Feeder to Finish,1240,2,6/10/15,6/10/15,9/30/19,Wilmington,35.1478,-78.0372,619 Norwood Ezzell Rd,NA,Mount Olive,NC,28365,14.944671481942716,28.38078032733423
AWS310447,X641,30300,Cape Fear,23847.16,1986,-78.03936081,35.14762129,hydrology,HUC6,031_H_065,duplin,S & S Farm 3,Steve Grady,Swine,Swine State COC,Swine - Feeder to Finish,1240,2,6/10/15,6/10/15,9/30/19,Wilmington,35.1478,-78.0372,619 Norwood Ezzell Rd,NA,Mount Olive,NC,28365,14.944671481942716,28.38078032733423
AWS310449,X1135,30300,Cape Fear,23847.16,1996,-78.09910793,34.83647574,hydrology,HUC6,NA,duplin,Coble Farm,Square One Farms LLC,Swine,Swine State COC,Swine - Feeder to Finish,1500,1,10/1/14,10/1/14,9/30/19,Wilmington,34.8367,-78.0933,Sr 1224,270 Betholite Rd,Magnolia,NC,28453,18.078231631382316,34.33158910564624
AWS310449,X1135,30300070504,Upper Rockfish Creek,125.38,1996,-78.09910793,34.83647574,hydrology,HUC12,NA,duplin,Coble Farm,Square One Farms LLC,Swine,Swine State COC,Swine - Feeder to Finish,1500,1,10/1/14,10/1/14,9/30/19,Wilmington,34.8367,-78.0933,Sr 1224,270 Betholite Rd,Magnolia,NC,28453,18.078231631382316,34.33158910564624
AWS310449,X1135,NA,DUPLIN,2121.894909,1996,-78.09910793,34.83647574,county,county,NA,duplin,Coble Farm,Square One Farms LLC,Swine,Swine State COC,Swine - Feeder to Finish,1500,1,10/1/14,10/1/14,9/30/19,Wilmington,34.8367,-78.0933,Sr 1224,270 Betholite Rd,Magnolia,NC,28453,18.078231631382316,34.33158910564624
AWS310450,X527,30300,Cape Fear,23847.16,1995,-77.98668664,35.09092596,hydrology,HUC6,031_H_173,duplin,Luther Y. Ivey Farm,Luther Ivey,Swine,Swine State COC,Swine - Feeder to Finish,2940,2,10/1/14,10/1/14,9/30/19,Wilmington,35.0903,-77.9903,193 Fonvielle Rd,NA,Mount Olive,NC,28365,35.43333399750934,67.28991464706662
AWS310450,X528,30300070104,Middle Goshen Swamp,139.51,1991,-77.98763126,35.08932554,hydrology,HUC12,031_H_173,duplin,Luther Y. Ivey Farm,Luther Ivey,Swine,Swine State COC,Swine - Feeder to Finish,2940,2,10/1/14,10/1/14,9/30/19,Wilmington,35.0903,-77.9903,193 Fonvielle Rd,NA,Mount Olive,NC,28365,35.43333399750934,67.28991464706662
AWS310450,X528,30300,Cape Fear,23847.16,1991,-77.98763126,35.08932554,hydrology,HUC6,031_H_173,duplin,Luther Y. Ivey Farm,Luther Ivey,Swine,Swine State COC,Swine - Feeder to Finish,2940,2,10/1/14,10/1/14,9/30/19,Wilmington,35.0903,-77.9903,193 Fonvielle Rd,NA,Mount Olive,NC,28365,35.43333399750934,67.28991464706662
AWS310450,X527,NA,DUPLIN,2121.894909,1995,-77.98668664,35.09092596,county,county,031_H_173,duplin,Luther Y. Ivey Farm,Luther Ivey,Swine,Swine State COC,Swine - Feeder to Finish,2940,2,10/1/14,10/1/14,9/30/19,Wilmington,35.0903,-77.9903,193 Fonvielle Rd,NA,Mount Olive,NC,28365,35.43333399750934,67.28991464706662
AWS310450,X527,30300070104,Middle Goshen Swamp,139.51,1995,-77.98668664,35.09092596,hydrology,HUC12,031_H_173,duplin,Luther Y. Ivey Farm,Luther Ivey,Swine,Swine State COC,Swine - Feeder to Finish,2940,2,10/1/14,10/1/14,9/30/19,Wilmington,35.0903,-77.9903,193 Fonvielle Rd,NA,Mount Olive,NC,28365,35.43333399750934,67.28991464706662
AWS310450,X528,NA,DUPLIN,2121.894909,1991,-77.98763126,35.08932554,county,county,031_H_173,duplin,Luther Y. Ivey Farm,Luther Ivey,Swine,Swine State COC,Swine - Feeder to Finish,2940,2,10/1/14,10/1/14,9/30/19,Wilmington,35.0903,-77.9903,193 Fonvielle Rd,NA,Mount Olive,NC,28365,35.43333399750934,67.28991464706662
AWS310451,X902,30300070305,Maxwell Creek-Stocking Head Creek,90.46,1994,-77.92560912,34.88344633,hydrology,HUC12,031_H_616,duplin,Otis Brown Farm,Otis Brown,Swine,Swine State COC,Swine - Feeder to Finish,1470,1,10/1/14,10/1/14,9/30/19,Wilmington,34.883435,-77.925133,976 Brown Town Rd,NA,Currie,NC,28435,17.71666699875467,33.64495732353331
AWS310451,X902,NA,DUPLIN,2121.894909,1994,-77.92560912,34.88344633,county,county,031_H_616,duplin,Otis Brown Farm,Otis Brown,Swine,Swine State COC,Swine - Feeder to Finish,1470,1,10/1/14,10/1/14,9/30/19,Wilmington,34.883435,-77.925133,976 Brown Town Rd,NA,Currie,NC,28435,17.71666699875467,33.64495732353331
AWS310451,X902,30300,Cape Fear,23847.16,1994,-77.92560912,34.88344633,hydrology,HUC6,031_H_616,duplin,Otis Brown Farm,Otis Brown,Swine,Swine State COC,Swine - Feeder to Finish,1470,1,10/1/14,10/1/14,9/30/19,Wilmington,34.883435,-77.925133,976 Brown Town Rd,NA,Currie,NC,28435,17.71666699875467,33.64495732353331
AWS310452,X789,NA,DUPLIN,2121.894909,1994,-77.81391523,34.94449974,county,county,031_H_414,duplin,Creekside and Rhode Hog Farms,Jerry Rhodes,Swine,Swine State COC,Swine - Feeder to Finish,2710,1,10/1/14,10/1/14,9/30/19,Wilmington,34.9439,-77.8142,NA,NA,Beulaville,NC,28518,32.66133848069738,62.025737650867534
AWS310452,X789,30300070303,Lower Limestone Creek,70.17,1994,-77.81391523,34.94449974,hydrology,HUC12,031_H_414,duplin,Creekside and Rhode Hog Farms,Jerry Rhodes,Swine,Swine State COC,Swine - Feeder to Finish,2710,1,10/1/14,10/1/14,9/30/19,Wilmington,34.9439,-77.8142,NA,NA,Beulaville,NC,28518,32.66133848069738,62.025737650867534
AWS310452,X789,30300,Cape Fear,23847.16,1994,-77.81391523,34.94449974,hydrology,HUC6,031_H_414,duplin,Creekside and Rhode Hog Farms,Jerry Rhodes,Swine,Swine State COC,Swine - Feeder to Finish,2710,1,10/1/14,10/1/14,9/30/19,Wilmington,34.9439,-77.8142,NA,NA,Beulaville,NC,28518,32.66133848069738,62.025737650867534
AWS310453,X1104,30300,Cape Fear,23847.16,1993,-77.6789893,34.8127204,hydrology,HUC6,031_H_718,duplin,"Lazy ""B"" Farms",James Brown,Swine,Swine State COC,Swine - Feeder to Finish,1440,1,10/1/14,10/1/14,9/30/19,Wilmington,34.8125,-77.6786,229 Charles Wood Rd,NA,Chinquapin,NC,28521,17.355102366127024,32.95832554142039
AWS310453,X1104,30300070402,Back Swamp,94.54,1993,-77.6789893,34.8127204,hydrology,HUC12,031_H_718,duplin,"Lazy ""B"" Farms",James Brown,Swine,Swine State COC,Swine - Feeder to Finish,1440,1,10/1/14,10/1/14,9/30/19,Wilmington,34.8125,-77.6786,229 Charles Wood Rd,NA,Chinquapin,NC,28521,17.355102366127024,32.95832554142039
AWS310453,X1104,NA,DUPLIN,2121.894909,1993,-77.6789893,34.8127204,county,county,031_H_718,duplin,"Lazy ""B"" Farms",James Brown,Swine,Swine State COC,Swine - Feeder to Finish,1440,1,10/1/14,10/1/14,9/30/19,Wilmington,34.8125,-77.6786,229 Charles Wood Rd,NA,Chinquapin,NC,28521,17.355102366127024,32.95832554142039
AWS310455,X1048,30300,Cape Fear,23847.16,1993,-77.88470872,34.87380384,hydrology,HUC6,031_H_609,duplin,Randy & Anna Harrell,Winfred Harrell,Swine,Swine State COC,Swine - Feeder to Finish,1440,1,10/1/14,10/1/14,9/30/19,Wilmington,34.8739,-77.885,2219 S NC 50,NA,Rose Hill,NC,28458,17.355102366127024,32.95832554142039
